FID;Waterbody Name;area_ha;setname;wbrscode;Water body Code;District;state;Basin Code;Sub Basin
846968;Kuttiyadi (Id) Reservoir;966.51426898;Kanthalad;R03649;Reservoir;Kozhikode;Kerala;West flowing rivers from Tadri to Kanyakumari;Varrar and others
850948;Kuttiyadi  Irrigation Project;0.12078901;Maruthonkara;R07838;Reservoir;Kozhikode;Kerala;West flowing rivers from Tadri to Kanyakumari;Varrar and others
847402;Kuttiyar;4.08375059;Veerapuli R F;R07832;Reservoir;Kanniyakumari;Tamil Nadu;West flowing rivers from Tadri to Kanyakumari;Periyar and others
847370;Kuvadwa;77.53472382;Kuvadva;R05285;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
850359;Kuvalgi Aheri;37.59513817;Aheri Bheri;R05695;Reservoir;Vijayapura;Karnataka;Krishna;Bhima Lower
849649;Kyrdemkulai;56.3684849;Wahlakhar;R07517;Reservoir;Ri Bhoi;Meghalaya;Brahamaputra;Brahmaputra Lower
846173;Labhansarad;311.45394802;Chak Kawadapur;R01336;Reservoir;Chandrapur;Maharashtra;Godavari;Wardha
847123;Lachhadi;38.49959887;Lachhadi;R05286;Reservoir;Junagadh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
849422;Lachura Dam;291.87842962;Sarsed;R00460;Reservoir;Chhatarpur;Madhya Pradesh;Ganga;Yamuna Lower
846235;Ladaka;78.56517209;Gunda;R04124;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
849524;Ladki/ Larki;73.27160451;Sarewari;R00486;Reservoir;Bhilwara;Rajasthan;Ganga;Banas
847077;Ladoi;92.59933994;Galpadar;R05287;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
848634;Laduna;85.45609365;Ladoona;R02284;Reservoir;Mandsaur;Madhya Pradesh;Ganga;Chambal Upper
847895;Lafni;3.51392862;Lafni;R05288;Reservoir;Panch Mahals;Gujarat;Narmada;Narmada Lower
846643;Lagam;117.44294256;Reserved Forest;R04125;Reservoir;Gadchiroli;Maharashtra;Godavari;Pranhita and others
845938;Lahadevi;13.74550069;Bedhona;R06840;Reservoir;Wardha;Maharashtra;Godavari;Wardha
847717;Lahasar;36.4884911;Rampura;R04127;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
846080;Lahuki;152.11518681;Jaipur;R01285;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
849873;Laigam;25.75749818;Reserve Forest;R05832;Reservoir;Boudh;Odisha;Mahanadi;Mahanadi Lower
849909;Lai Tank;7.72286738;Harrapara;R00289;Reservoir;Korea;Chhattisgarh;Mahanadi;Mahanadi Middle
847593;Lakadjam;22.57666056;Khairi;R02288;Reservoir;Betul;Madhya Pradesh;Tapi;Tapi Upper
847321;Lakhanka;81.20326176;Adhewada;R02114;Reservoir;Bhavnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
846927;Lakhapadar;135.00663497;Nagadhra;R05289;Reservoir;Amreli;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
849883;Lakhaparbat;29.14819644;Lakhparbat;R05833;Reservoir;Boudh;Odisha;Mahanadi;Mahanadi Lower
848564;Lakhapur;42.3680117;Bodna;R02289;Reservoir;Betul;Madhya Pradesh;Narmada;Narmada Upper
848272;Lakhia;17.75909915;Songadh;R05290;Reservoir;Sabar Kantha;Gujarat;Sabarmati;Sabarmati Upper
847433;Lakhigam;105.99948423;Makanjhar;R02058;Reservoir;Surat;Gujarat;Tapi;Tapi Lower
850053;Lakhnapur Reservoir;193.81449753;Ainapur;R01962;Reservoir;Vikarabad;Telangana;Krishna;Bhima Lower
848670;Lakhnoute;35.97822221;Thutha Tola;R02290;Reservoir;Shahdol;Madhya Pradesh;Ganga;Sone
848411;Lakhunder;278.77428369;Palsawad Son;R02291;Reservoir;Shajapur;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
849417;Lakhwar Reservoir;9.23227141;Lohari Lakhwar;R00621;Reservoir;Dehradun;Uttarakhand;Ganga;Yamuna Upper
849792;Lakhya;526.52866606;Samse;R05698;Reservoir;Chikkamagaluru;Karnataka;Krishna;Tungabhadra Upper
850239;Lakikatti;59.08390048;Mhalewadi;R04128;Reservoir;Kolhapur;Maharashtra;Krishna;Krishna Upper
846735;Lakkadkot;20.99731826;Maregaon;R06833;Reservoir;Nanded;Maharashtra;Godavari;Wardha
845985;Laknavaram Cheruvu;1128.2221642;Chalwai;R01969;Reservoir;Mulugu;Telangana;Godavari;Godavari Lower
850706;Lakshmi Cheruvu;250.02265759;Ganugabanda;R05182;Reservoir;Suryapet;Telangana;Krishna;Krishna Lower
850385;Lakshmisagar Tank;197.31858294;Lakshmisagar;R05700;Reservoir;Tumakuru;Karnataka;Krishna;Tungabhadra Lower
847084;Lalaka;39.18107251;Vankiya;R05291;Reservoir;Amreli;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
846548;Lalawadi;25.56216777;Parsoda;R02292;Reservoir;Betul;Madhya Pradesh;Godavari;Weinganga
849062;Lali;13.69013457;Parsauna;R07162;Reservoir;Sonbhadra;Uttar Pradesh;Ganga;Tons
849358;Lali;1.00986372;Tiliya;R07417;Reservoir;Singrauli;Madhya Pradesh;Ganga;Tons
848084;Laliyachapad;11.55942359;Deo Garh;R02293;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
845745;Lal Nalla;830.1702211;Mangrul;R03010;Reservoir;Wardha;Maharashtra;Godavari;Wardha
847423;Laloi Dam;3.5168818;Laloi;R07824;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
847106;Lalpari;243.75477347;Amargadh;R02794;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
848173;Lamba Dabra;18.42366415;Kataron Ka Khera B;R00487;Reservoir;Pratapgarh;Rajasthan;Mahi;Mahi Upper
847607;Lamkani;76.69045891;Lonkhede;R04129;Reservoir;Dhule;Maharashtra;Tapi;Tapi Middle
845762;Lamkhane;66.84810241;Lamkani;R04130;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
849104;Lanchi Tank;21.0398901;Lanchi;R00292;Reservoir;Surajpur;Chhattisgarh;Ganga;Sone
849814;Landgewadi;19.09599624;Landgewadi;R04131;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
847613;Langdi Bhavan;16.8408524;Malgaon;R06728;Reservoir;Nandurbar;Maharashtra;Tapi;Tapi Middle
848759;Lank;66.64969801;Motipura Savela;R05293;Reservoir;Arvalli;Gujarat;Sabarmati;Sabarmati Upper
849592;Lankagarh Reservoir;22.85472539;Barabara;R07124;Reservoir;Ganjam;Odisha;East flowing rivers between Mahanadi and Pennar;Vamsadhara and other
850054;Lanka Sagar;412.38185043;Gollagudem;R01978;Reservoir;Khammam;Telangana;Krishna;Krishna Lower
848336;Lapti;26.66300063;Batki;R02294;Reservoir;Anuppur;Madhya Pradesh;Ganga;Sone
850065;Large , Husnabad Reservoir;219.31098835;Kodangal;R03593;Reservoir;Vikarabad;Telangana;Krishna;Krishna Middle
850539;Large , Ibrahimpatnam Reservoir;277.34333064;Ibrahimpatnam Bagath CT;R03595;Reservoir;Ranga Reddy;Telangana;Krishna;Krishna Lower
850072;Large , Raviryal Reservoir;30.53741513;Gurrampalle;R03624;Reservoir;Ranga Reddy;Telangana;Krishna;Krishna Middle
850067;Large , Shamirpet/ Shameerpet Reservoir;356.19357233;Pudur;R03628;Reservoir;Medchal Malkajgiri;Telangana;Krishna;Krishna Lower
845976;Large Tank, Garepally(V), Sultanabad(M);300.72960231;Dubbapet;R03590;Reservoir;Karimnagar;Telangana;Godavari;Pranhita and others
850699;Large Tank, Malkapur;16.69521704;Malkapur;R07151;Reservoir;Yadadri Bhuvanagiri;Telangana;Krishna;Krishna Lower
846810;Large Tank, Mariapally;84.44596425;Andkur;R07141;Reservoir;Nirmal;Telangana;Godavari;Godavari Middle
846485;Large Tank,  Sultanabad(V&M);36.60021555;Peddapalle CT;R03580;Reservoir;Peddapalli;Telangana;Godavari;Pranhita and others
850687;Large Tank, Thoor;115.89112219;Kodangal;R07153;Reservoir;Vikarabad;Telangana;Krishna;Krishna Middle
850802;Largi;11.3734838;Thalot;R07707;Reservoir;Kullu;Himachal Pradesh;Indus (Up to border);Beas
848455;Larpur;0.63024228;Bhopal;R02295;Reservoir;Bhopal;Madhya Pradesh;Ganga;Yamuna Lower
848917;Larwa;26.3170475;Larba;R01034;Reservoir;Simdega;Jharkhand;Brahmani and Baitarni;Brahmani
849520;Lassaria;135.10715946;Sapunda;R00491;Reservoir;Ajmer;Rajasthan;Ganga;Banas
847455;Lasudiakangar;74.88724625;Pangra Khati;R02297;Reservoir;Sehore;Madhya Pradesh;Narmada;Narmada Middle
846818;Lasura;37.06579151;Chinchkhed;R06916;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
848842;Lasur Tank;14.96855296;Lasur;R07578;Reservoir;Neemuch;Madhya Pradesh;Ganga;Chambal Upper
848374;Latar;73.4668384;Latar;R02299;Reservoir;Anuppur;Madhya Pradesh;Ganga;Sone
848925;Latratu;232.06916372;Latratu;R01035;Reservoir;Ranchi;Jharkhand;Brahmani and Baitarni;Brahmani
850677;Laupal;31.51301685;Pitabasapur;R05835;Reservoir;Anugul;Odisha;Mahanadi;Mahanadi Lower
849827;Lavangi;22.26578472;Utagi;R04132;Reservoir;Sangli;Maharashtra;Krishna;Bhima Upper
847772;Lawada;3.53703387;Aladoh;R06745;Reservoir;Amravati;Maharashtra;Tapi;Tapi Upper
848515;Lawaki Dam;37.09169095;Lauki;R04134;Reservoir;Dhule;Maharashtra;Tapi;Tapi Middle
848638;Laxmikheda;104.0330922;Dehrideo;R02300;Reservoir;Agar Malwa;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
849561;Laxmipur;7.02198318;Kaduadiha;R05836;Reservoir;Kendujhar;Odisha;Brahmani and Baitarni;Baitarni
846809;Laxmipur Balancing Tank (Satnalla Project);53.02094771;Jainad;R07447;Reservoir;Adilabad;Telangana;Godavari;Wardha
845975;Laxmisagar Project;76.82799082;Medpalle;R07145;Reservoir;Nizamabad;Telangana;Godavari;Manjra
849072;Left Banki;61.35982872;Bamba;R01036;Reservoir;Garhwa;Jharkhand;Ganga;Sone
846854;Lendi Dam;2.08179646;Hasnal;R07661;Reservoir;Nanded;Maharashtra;Godavari;Manjra
847820;Lendi Nala Reservoir;102.36362268;Deulgaon Sakarasha;R06520;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
850187;Lengare;38.5590308;Devnagar;R04135;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
850475;Lengarpath;56.61087832;Langarpeth;R04136;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
847032;Ler;37.45032733;Ler;R05294;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849528;Lhasi;608.16699592;Digod Khalsa;R00492;Reservoir;Baran;Rajasthan;Ganga;Kali Sindh and others up to Confluence with Parbati
849900;Liar;23.54195049;Liad;R05837;Reservoir;Nuapada;Odisha;Mahanadi;Mahanadi Lower
847184;Likhala;22.63655966;Likhala;R05295;Reservoir;Amreli;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
848293;Lilgi;44.83382098;Dadi;R02302;Reservoir;Satna;Madhya Pradesh;Ganga;Tons
847052;Lilpar-Ii;29.63098063;Palanpar;R05296;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
846911;Lilpur-I;11.24746614;Nilpar;R05297;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
845904;Limbachiwadi - 2;9.00076258;Deogaon;R06895;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
846928;Limbali;118.90729967;Limbali;R05298;Reservoir;Botad;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
848102;Limbi;4.44506383;Gudi;R02303;Reservoir;Barwani;Madhya Pradesh;Narmada;Narmada Middle
848242;Limdi-Bhogavo Ii;392.32753402;Vadod;R03046;Reservoir;Surendranagar;Gujarat;Sabarmati;Sabarmati Lower
848235;Limdi Bhogavo I (Thorali);619.83532488;Juna Jashapar;R01382;Reservoir;Surendranagar;Gujarat;Sabarmati;Sabarmati Lower
848777;Limdi Doli;30.13219287;Amba;R05299;Reservoir;Mahisagar;Gujarat;Mahi;Mahi Lower
848255;Limla;65.37431624;Katpur;R05300;Reservoir;Sabar Kantha;Gujarat;Sabarmati;Sabarmati Upper
850878;Linganamakki;27665.20958978;Kanapagaru;R05331;Reservoir;Shivamogga;Karnataka;West flowing rivers from Tadri to Kanyakumari;Netravati and others
850533;Lingnoor;52.58534649;Santoshwadi;R04138;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
850869;Lingwane;22.81625687;Hanumannagar;R04139;Reservoir;Nashik;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
849179;Lipania;63.4099704;Durgamahal;R06118;Reservoir;Purulia;West Bengal;Ganga;Damodar
847610;Lodhare;64.6738555;Londhare;R04140;Reservoir;Nandurbar;Maharashtra;Tapi;Tapi Middle
850047;Lodhawade;17.65252746;Lodhavade;R04141;Reservoir;Satara;Maharashtra;Krishna;Bhima Upper
850182;Lodhe;107.45938789;Savarde;R04142;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
848710;Lodisar;254.71910615;Padlahandliya;R00494;Reservoir;Dungarpur;Rajasthan;Mahi;Mahi Upper
847054;Lodrani;29.90008174;Jatavada Jilar Vandh;R05301;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849999;Lohakhan  Tank;76.90098309;Bhaluchuwa;R00293;Reservoir;Raigarh;Chhattisgarh;Mahanadi;Mahanadi Middle
846653;Lohamandva;41.72065191;Loha;R04143;Reservoir;Nanded;Maharashtra;Godavari;Wardha
848530;Lohara;56.37232276;Lohara;R04144;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
846436;Lohare Kasare;22.64604342;Mendhwan;R04145;Reservoir;Ahmednagar;Maharashtra;Godavari;Godavari Upper
847667;Lohashingave;38.29956274;Lohshingve;R04146;Reservoir;Nashik;Maharashtra;Tapi;Tapi Middle
845787;Lohatwadi;25.57395732;Lohatwadi;R04147;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
848616;Lokpal Sagar;118.77482789;Panna;R02304;Reservoir;Panna;Madhya Pradesh;Ganga;Yamuna Lower
847498;Lolki;25.25494005;Lolaki;R02305;Reservoir;Agar Malwa;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
850717;Lonavala;50.81779913;Water Body;R04994;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
847709;Londhri Dam;67.14203975;Londhri Bk;R06038;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
848333;Longerpura;11.66858562;Langarpur;R02306;Reservoir;Bhopal;Madhya Pradesh;Ganga;Yamuna Lower
849128;Longit;9.6138802;Lanjit;R00294;Reservoir;Surajpur;Chhattisgarh;Ganga;Sone
848605;Loni;194.12466732;Phutaundha;R02307;Reservoir;Rewa;Madhya Pradesh;Ganga;Tons
846158;Loni;111.28664818;Dhamandari;R01321;Reservoir;Nanded;Maharashtra;Godavari;Wardha
846109;Loni;23.77444777;Loni;R04148;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
846298;Loni Dhawalgiri;161.44474805;Goregaon;R06971;Reservoir;Amravati;Maharashtra;Godavari;Wardha
850093;Lonimavla;31.00017458;Devi Bhoyare;R04150;Reservoir;Ahmednagar;Maharashtra;Krishna;Bhima Upper
850364;Loni Reservoir;27.72069994;Loni;R04149;Reservoir;Beed;Maharashtra;Krishna;Bhima Upper
848833;Lonwadi;38.62126724;Malegaon Pr P Raja;R07215;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
851010;Lore;51.23324076;Lore;R04151;Reservoir;Sindhudurg;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
847874;Lorgara;48.331827;Bhurkuli;R01037;Reservoir;Saraikela Kharsawan;Jharkhand;Subernarekha;Subarnarekha
847397;Loriya Reservoir;7.1822906;Palara;R05302;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
849166;Lotia;76.11988393;Parasirajghat;R01038;Reservoir;Hazaribagh;Jharkhand;Ganga;Damodar
847036;Lotiya;6.28848393;Lothia;R07804;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
846564;Lower Chargad;0.79990987;Ladki Bk;R07209;Reservoir;Amravati;Maharashtra;Godavari;Wardha
846684;Lower Dudhana;5482.68630549;Hatwan;R02923;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
850908;Lower Ghatghar;9.92865368;Chondhe Bk;R04989;Reservoir;Thane;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848458;Lower Goi;1235.11172627;Panchpala Uttara;R02309;Reservoir;Barwani;Madhya Pradesh;Narmada;Narmada Middle
850804;Lower Hirenala Tank;191.42820631;Kanhal;R07724;Reservoir;Koppal;Karnataka;Krishna;Tungabhadra Lower
849891;Lower Indra;2253.71420673;Lambipani;R01056;Reservoir;Nuapada;Odisha;Mahanadi;Mahanadi Lower
848209;Lower Jhumka;16.4860295;Ratimali;R02310;Reservoir;Jhabua;Madhya Pradesh;Mahi;Mahi Upper
850501;Lower Jurala;90.93594988;Mulamalla;R07274;Reservoir;Wanaparthy;Telangana;Krishna;Krishna Middle
849153;Lower Khajuri Reservoir;83.03382973;Barkachhakalan;R00490;Reservoir;Mirzapur;Uttar Pradesh;Ganga;Upstream of Gomti confluence to Muzaffarnagar
847403;Lower Kodayar Dam;4.12035902;Veerapuli R F;R07833;Reservoir;Kanniyakumari;Tamil Nadu;West flowing rivers from Tadri to Kanyakumari;Periyar and others
849797;Lower Mullamari Dam;959.07456721;Kotga;R05335;Reservoir;Kalaburagi;Karnataka;Krishna;Bhima Lower
846989;Lower Nirar Reservoir;26.40414264;Valparai M;R00788;Reservoir;Coimbatore;Tamil Nadu;West flowing rivers from Tadri to Kanyakumari;Periyar and others
849760;Lower Orr;1111.83593228;Pagra;R07282;Reservoir;Ashoknagar;Madhya Pradesh;Ganga;Yamuna Lower
848575;Lower Palakmati;128.73244585;Gondra;R02311;Reservoir;Raisen;Madhya Pradesh;Narmada;Narmada Upper
846572;Lower Penganga;12.09548701;Kali;R05983;Reservoir;Nanded;Maharashtra;Godavari;Wardha
846855;Lower Penganga;7.63487883;Khambala;R07662;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
847280;Lower Periyar (Eb)(Pambla);38.52728271;Mannamkandam;R03246;Reservoir;Idukki;Kerala;West flowing rivers from Tadri to Kanyakumari;Periyar and others
845768;Lower Pus;1446.07233123;Dongargaon;R02763;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
848547;Lower Sagileru Dam;179.40277752;Savisettipalle;R07398;Reservoir;Y.S.R.;Andhra Pradesh;Pennar;Pennar Lower
848301;Lower Sakarwara;59.66404351;Shikarpura;R02312;Reservoir;Katni;Madhya Pradesh;Ganga;Yamuna Lower
846345;Lower Sakhali;307.99674223;Nandrakoli;R06982;Reservoir;Buldhana;Maharashtra;Godavari;Wardha
847533;Lower Tapi Reservoir;169.65818245;Pilode;R02932;Reservoir;Dhule;Maharashtra;Tapi;Tapi Middle
846371;Lower Terna;2541.46718204;Ashiv;R02896;Reservoir;Latur;Maharashtra;Godavari;Manjra
850884;Lower Vaitarna Dam;692.84623874;Belwad;R05019;Reservoir;Thane;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
845681;Lower Wardha;5349.65310672;Dharwada;R02899;Reservoir;Amravati;Maharashtra;Godavari;Wardha
845743;Lower Wunna;3373.16013239;Salairani;R02903;Reservoir;Nagpur;Maharashtra;Godavari;Wardha
845678;Lower Wunna;1450.20237122;Belpeth;R02901;Reservoir;Nagpur;Maharashtra;Godavari;Wardha
847254;Ludva;34.21975539;Ajapar;R05305;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
849474;Luharia/ Loharia;131.63671726;Khokhariya Kheri;R00497;Reservoir;Chittorgarh;Rajasthan;Ganga;Banas
847642;Lulle;38.12292178;Chinchave;R04152;Reservoir;Nashik;Maharashtra;Tapi;Tapi Middle
847401;Luneri;83.24319492;Rohira;R07806;Reservoir;Sirohi;Rajasthan;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
849118;Luti;25.67223533;Pathakpur;R00295;Reservoir;Surajpur;Chhattisgarh;Ganga;Sone
848565;Machhalgaon;27.28760837;Sirali;R02313;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
846913;Machhaliwad;18.90882377;Jalansar;R05306;Reservoir;Jamnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
848154;Machhanala;598.33396291;Varod;R02246;Reservoir;Dohad;Gujarat;Mahi;Mahi Upper
848867;Machhariya;63.07420215;Padrai Bujurg;R02314;Reservoir;Sagar;Madhya Pradesh;Ganga;Yamuna Lower
847104;Machhu I;1298.07317863;Jhiyana;R01371;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
847101;Machhu Ii;1766.92122206;Jambudiya;R01399;Reservoir;Morbi;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
847289;Machhu Iii;29.51360835;Dharampur;R07311;Reservoir;Morbi;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
847139;Machhundri Reservoir;375.51577314;Rasulpara;R01374;Reservoir;Gir Somnath;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
846685;Machindranath Chincholi;116.08186351;Ghansawangi;R04153;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
849625;Machlana;62.22770572;Hatuniya;R07440;Reservoir;Pratapgarh;Rajasthan;Ganga;Chambal Upper
850427;Madagamasur Reservoir;208.2813775;Madaga Haranahalli;R05705;Reservoir;Shivamogga;Karnataka;Krishna;Tungabhadra Upper
847914;Madaga Tank(New);25.90972162;Chikkanapalya;R06642;Reservoir;Bengaluru Rural;Karnataka;Pennar;Pennar Upper
847940;Madai;129.85752023;Pondi Khurd;R02316;Reservoir;Jabalpur;Madhya Pradesh;Narmada;Narmada Upper
848487;Madakasira;85.39406998;Madakasira;R03640;Reservoir;Anantapur;Andhra Pradesh;Pennar;Pennar Upper
845788;Madalmoni;40.93986017;Madalmohi;R04154;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
846214;Madan;145.7534792;Borgaon Gondi;R02992;Reservoir;Wardha;Maharashtra;Godavari;Wardha
847535;Madani;28.80426129;Madani;R06775;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
848641;Madan Sagar;110.71607804;Ahar;R02318;Reservoir;Tikamgarh;Madhya Pradesh;Ganga;Yamuna Lower
849611;Madan Sagar;407.64331216;Lidhouratal;R06688;Reservoir;Tikamgarh;Madhya Pradesh;Ganga;Yamuna Lower
848841;Madan Sagar;78.52686133;Ghoorakhas;R07577;Reservoir;Tikamgarh;Madhya Pradesh;Ganga;Yamuna Lower
850131;Madanwadi;103.7968052;Shetphalgadhe;R04156;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
848657;Madarkha Bandhi Dam;58.60513269;Bhadesar;R02319;Reservoir;Chhatarpur;Madhya Pradesh;Ganga;Yamuna Lower
848056;Madarniya;21.74133449;Panyadad [Ghegaon;R02320;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
849677;Maddigedda Dam;141.0820057;Chikkapugedda;R07546;Reservoir;East Godavari;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;Nagvati and other
848975;Madduvalasa Reservoir;1987.54229871;Palagara;R02052;Reservoir;Srikakulam;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;Nagvati and other
847884;Madhabinalla M.I.P;34.98132594;Godidihasamilkamalasul;R07104;Reservoir;Mayurbhanj;Odisha;Subernarekha;Subarnarekha
848349;Madhar;95.99491774;Dhekua;R02321;Reservoir;Shivpuri;Madhya Pradesh;Ganga;Yamuna Lower
848160;Madhar/ Madar;40.2938185;Dhaora;R00501;Reservoir;Udaipur;Rajasthan;Mahi;Mahi Upper
401853;Madhavaram Reservoir;52.27238418;Belagallu;R06295;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
847427;Madhavipur;182.73360209;Kalasar;R07828;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
849411;Madho Sagar Reservoir;94.84559357;Gadoli;R00503;Reservoir;Dausa;Rajasthan;Ganga;Yamuna Middle
846307;Madhuganga;90.80446151;Budhla;R04157;Reservoir;Nagpur;Maharashtra;Godavari;Weinganga
847116;Madhuvanti;308.12323781;Ambala;R01426;Reservoir;Junagadh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Bhadar and other west flowing rivers
